11591;Kolay Piyano 1;Alfa Yayınları;Sevinç Ereren;Çocuk Kitabı;%50 INDIRIM;3;1125.00;0;0;0;3;1;1;1;375.00;143;86094.61;1.57;1.43;537.38;1.91;D_SinirToreni;13;14;12;0;39;14;15;13;42;2025-12-08 00:00:00;1;154
1680020;2. Sınıf Tüm Dersler Dinamik Soru Bankası;Tudem Yayınları - Bayilik;Kolektif;Hazırlık Kitapları;%50 INDIRIM;3;1125.00;0;0;3;0;3;0;0;375.00;17;8869.91;0.19;2.81;1055.25;16.10;B_BuyukKazanc;1;4;4;0;9;4;4;4;12;NULL;0;9999
178820;Levent İz Peşinde 4 Set (5 Kitap);Timaş Çocuk;Mustafa Orakçı;Çocuk Kitabı;%50 INDIRIM;3;1125.00;0;3;0;0;0;3;0;375.00;60;31388.62;0.66;2.34;878.25;4.56;C_OrtaKazanc;2;2;5;0;9;2;5;5;12;2025-09-05 00:00:00;1;248
1533494;Normal Efsanesi;Hep Kitap;Gabor Mate;Kitap;%50 INDIRIM;3;1125.00;0;1;0;2;1;1;1;375.00;58;28082.79;0.64;2.36;886.50;4.72;C_OrtaKazanc;1;7;18;0;26;2;8;19;29;2025-09-11 00:00:00;1;242
1710325;Azize;Timaş İnanç;Elif Veske;Kitap;%50 INDIRIM;5;1125.00;1;1;2;1;2;2;1;225.00;5;2149.55;0.05;4.95;1112.63;91.25;B_BuyukKazanc;1;7;4;0;12;3;9;5;17;2026-04-13 00:00:00;3;28
552626;Wimpy Kid Saftirik Greg`in Günlüğü 16 - Tam İsabet!;Epsilon Yayınevi;Jeff Kinney;Çocuk Kitabı;%50 INDIRIM;5;1125.00;0;1;3;1;3;0;2;225.00;106;32875.68;1.16;3.84;863.55;4.30;C_OrtaKazanc;3;13;5;0;21;6;13;7;26;2026-05-08 00:00:00;3;3
1679366;6. Sınıf Pro Tüm Dersler Soru Bankası;Bilfen Yayıncılık;Kolektif;Hazırlık Kitapları;%50 INDIRIM;3;1125.00;0;0;3;0;1;2;0;375.00;95;61737.20;1.04;1.96;734.63;2.88;C_OrtaKazanc;8;7;8;0;23;9;9;8;26;2026-05-09 00:00:00;1;2
1642907;Aromaterapi;Alfa Yayınları;Oktay Mete;Kitap;%50 INDIRIM;1;1125.00;0;0;1;0;0;1;0;1125.00;2;3715.71;0.02;0.98;1100.25;45.63;B_BuyukKazanc;1;0;2;0;3;1;1;2;4;2026-04-27 00:00:00;1;14
70137;Öfke Dansı;Varlık Yayınları;Harriet G. Lerner;Kitap;%50 INDIRIM;5;1125.00;2;1;1;1;1;4;0;225.00;197;57761.35;2.16;2.84;639.23;2.32;C_OrtaKazanc;18;57;4;0;79;19;61;4;84;2026-04-08 00:00:00;1;33
182901;Nevernight: Kuzgunun Gölgesi;Pegasus Yayınları;Jay Kristoff;Kitap;%50 INDIRIM;3;1125.00;0;1;1;1;0;1;2;375.00;11;6530.49;0.12;2.88;1079.63;24.89;B_BuyukKazanc;2;4;1;0;7;2;5;3;10;2026-04-02 00:00:00;1;39
1691585;Büyücü Kız Madoka Magica;Komikşeyler Yayıncılık;Hanokage;Kitap;%50 INDIRIM;3;1125.00;0;0;1;2;0;1;2;375.00;13;7805.91;0.14;2.86;1071.75;21.06;B_BuyukKazanc;1;1;1;0;3;1;2;3;6;2026-02-15 00:00:00;1;85
1643743;Açlık Oyunları 5 - Hasatta Gündoğumu;Dex Yayınevi;Suzanne Collins;Kitap;%50 INDIRIM;5;1125.00;0;3;1;1;0;3;2;225.00;142;45986.33;1.56;3.44;774.90;3.21;C_OrtaKazanc;15;2;3;0;20;15;5;5;25;2025-11-18 00:00:00;3;174
1696461;2026 KPSS Kara Kutu Matematik Tek Kitap ÖSYM Arşiv Çıkmış Soru Bankası Konu Özet;Karakutu Yayın;Kolektif;Akademi;%50 INDIRIM;3;1125.00;3;0;0;0;1;1;1;375.00;27;15543.40;0.30;2.70;1014.00;10.14;B_BuyukKazanc;2;2;5;0;9;3;3;6;12;NULL;0;9999
1654780;2026 KPSS Genel Yetenek Genel Kültür Lisans Konu Anlatımlı Modüler Set - (6 Kita;Pegem Akademi Yayıncılık;Kollektif;Akademi;%50 INDIRIM;1;1125.00;1;0;0;0;0;1;0;1125.00;18;31784.95;0.20;0.80;903.38;5.07;B_BuyukKazanc;2;0;3;0;5;2;1;3;6;NULL;0;9999
1694693;Kur`an Psikolojisi;Aile Yayınları;Hatice Kübra Tongar;Kitap;%50 INDIRIM;9;1125.00;2;3;3;1;3;5;1;125.00;189;35861.61;2.07;6.93;866.13;4.35;C_OrtaKazanc;12;6;6;0;24;15;11;7;33;2026-03-23 00:00:00;8;49
326085;Şirin Dünyayı Geziyorum 2 (Set 5 Kitap);Timaş Çocuk;Birsen Ekim Özen;Çocuk Kitabı;%50 INDIRIM;3;1125.00;0;1;1;1;0;3;0;375.00;23;12275.14;0.25;2.75;1030.50;11.90;B_BuyukKazanc;2;1;2;0;5;2;4;2;8;2026-04-29 00:00:00;2;12
1640505;Allah Sevdiğine Dert Verir;Timaş Yayınları;Mehmet Yıldız;Kitap;%50 INDIRIM;5;1125.00;0;0;5;0;1;2;2;225.00;160;46741.42;1.75;3.25;730.58;2.85;C_OrtaKazanc;9;6;4;0;19;10;8;6;24;2026-05-04 00:00:00;2;7
39407;Saftirik Greg’in Günlüğü 6 - Panik Yok!;Epsilon Yayınevi;Jeff Kinney;Çocuk Kitabı;%50 INDIRIM;5;1125.00;1;1;1;2;1;2;2;225.00;124;38732.15;1.36;3.64;819.23;3.68;C_OrtaKazanc;6;13;14;0;33;7;15;16;38;2026-01-12 00:00:00;4;119
95676;Şirin - Kendimi Durduramıyorum Seti (5 Kitap Takım);Timaş Çocuk;Birsen Ekim Özen;Çocuk Kitabı;%50 INDIRIM;3;1125.00;0;3;0;0;0;3;0;375.00;18;9375.05;0.20;2.80;1051.13;15.21;B_BuyukKazanc;2;0;2;0;4;2;3;2;7;2025-07-18 00:00:00;1;297
633878;TYT Problemler Soru Bankası;Bilgi Sarmal Yayınları;Mehmet Karanfil;Hazırlık Kitapları;%50 INDIRIM;9;1120.50;4;1;4;0;5;3;1;124.50;1010;199440.57;11.07;-2.07;-257.47;0.81;F_BuyukKayip;22;10;16;0;48;27;13;17;57;2026-03-02 00:00:00;50;70
1711545;Blue Lock Cilt 25;Komikşeyler Yayıncılık;Muneyuki Kaneşiro;Çocuk Kitabı;%50 INDIRIM;8;1120.00;1;1;1;5;3;2;3;140.00;31;6196.11;0.34;7.66;1072.40;23.55;B_BuyukKazanc;3;6;1;0;10;6;8;4;18;2026-04-27 00:00:00;12;14
250771;8. SINIF MATEMATİK BRANŞ DENEME SINAVI;Özdebir Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;8;1120.00;1;3;2;2;3;3;2;140.00;36;6484.03;0.39;7.61;1064.70;20.28;B_BuyukKazanc;0;2;0;0;2;3;5;2;10;2026-03-16 00:00:00;1;56
1686959;Her Şeyle Savaşamazsın;İndigo Kitap;Özgür Bacaksız;Kitap;%50 INDIRIM;7;1120.00;0;4;2;1;1;6;0;160.00;243;54385.78;2.66;4.34;693.92;2.63;C_OrtaKazanc;6;20;26;0;52;7;26;26;59;2026-05-08 00:00:00;3;3
1694964;Roma Hikayeleri;Domingo Yayınevi;Jhumpa Lahiri;Kitap;%50 INDIRIM;7;1120.00;0;1;1;5;1;6;0;160.00;6;1299.76;0.07;6.93;1109.44;106.46;B_BuyukKazanc;6;4;7;0;17;7;10;7;24;2026-03-30 00:00:00;2;42
1695108;Son 8 Yıl AYT Arşiv Serisi Tıpkı Basım Fasikül Fasikül Çıkmış Sorular Tamamı Vid;Marka Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;8;1120.00;2;2;1;3;4;3;1;140.00;39;8613.94;0.43;7.57;1060.22;18.72;B_BuyukKazanc;5;10;12;0;27;9;13;13;35;2026-04-03 00:00:00;1;38
453671;Kayıp Tanrılar Ülkesi;Yapı Kredi Yayınları;Ahmet Ümit;Kitap;%50 INDIRIM;4;1120.00;0;3;1;0;2;1;1;280.00;149;54031.18;1.63;2.37;662.76;2.45;C_OrtaKazanc;4;24;6;0;34;6;25;7;38;2025-12-16 00:00:00;2;146
434411;Yaşamadan Ölmeyeceğim;Yan Pasaj Yayınevi;Maud Ankaoua;Kitap;%50 INDIRIM;7;1120.00;1;1;3;2;0;6;1;160.00;246;58272.60;2.70;4.30;688.64;2.60;C_OrtaKazanc;5;25;5;0;35;5;31;6;42;2026-01-15 00:00:00;1;116
92804;Yeni Soyadının Hikayesi;Everest Yayınları;Elena Ferrante;Kitap;%50 INDIRIM;3;1117.50;1;0;0;2;0;3;0;372.50;30;13024.10;0.33;2.67;994.95;9.13;B_BuyukKazanc;1;3;2;0;6;1;6;2;9;2025-09-12 00:00:00;2;241
562121;8. Sınıf Din Kültürü 20`li Branş Denemesi;Adrenalin Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;8;1116.00;2;1;3;2;6;0;2;139.50;67;11979.98;0.73;7.27;1013.61;10.90;B_BuyukKazanc;3;6;5;0;14;9;6;7;22;2026-04-17 00:00:00;1;24
1687255;AYT Limit Türev İntegral 30 x 10 Konu Denemeleri;Acil Yayınları;Sercan Şahin;Hazırlık Kitapları;%50 INDIRIM;8;1116.00;2;2;1;3;6;2;0;139.50;46;10065.81;0.50;7.50;1045.69;15.87;B_BuyukKazanc;7;3;6;0;16;13;5;6;24;NULL;0;9999
1599555;Salkım Sokak No: 3;Artemis Yayınları;İclal Aydın;Kitap;%50 INDIRIM;5;1112.50;1;1;2;1;0;2;3;222.50;341;93061.09;3.74;1.26;281.02;1.34;E_KismiKayip;1;52;19;0;72;1;54;22;77;2026-02-09 00:00:00;4;91
1512783;Elit Karma Ayt Matematik 10 Branş Deneme;PARAF Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;5;1111.45;1;1;2;1;3;1;1;222.29;77;16295.57;0.84;4.16;923.84;5.93;B_BuyukKazanc;18;27;12;0;57;21;28;13;62;2026-02-05 00:00:00;85;95
10531;Matilda;Can Çocuk Yayınları;Roald Dahl;Çocuk Kitabı;%50 INDIRIM;6;1110.00;1;2;2;1;3;1;2;185.00;401;97925.43;4.39;1.61;296.93;1.37;E_KismiKayip;8;1;3;0;12;11;2;5;18;2026-04-29 00:00:00;2;12
1713656;Yozlaşmış Harabeler 2: Yansımalar Çağı - Tek Kitaplık Yan Boyamalı Kutu;Guardian;Emre Gül;Kitap;%50 INDIRIM;3;1108.50;1;0;1;1;1;0;2;369.50;5;2217.00;0.05;2.95;1088.18;54.75;B_BuyukKazanc;2;5;0;0;7;3;5;2;10;NULL;0;9999
1715472;Tozlu Pembe 2 - Tek Kitaplık Kutu Yan Boyamalı;Ephesus Yayınları;Loresima;Kitap;%50 INDIRIM;3;1108.50;0;1;2;0;3;0;0;369.50;0;0.00;0.00;3.00;1108.50;NULL;A_SafStokTahliyesi;12;0;0;0;12;15;0;0;15;NULL;0;9999
64378;Suzan Defter;Can Yayınları;Ayfer Tunç;Kitap;%50 INDIRIM;8;1100.00;0;0;5;3;2;1;5;137.50;209;39316.56;2.29;5.71;785.13;3.49;C_OrtaKazanc;3;4;34;0;41;5;5;39;49;2026-03-05 00:00:00;1;67
171067;Makine Tasarımı Temel İlkeler;Birsen Yayınevi;Tezcan Şekercioğlu;Akademi;%50 INDIRIM;2;1100.00;0;0;2;0;1;1;0;550.00;0;0.00;0.00;2.00;1100.00;NULL;A_SafStokTahliyesi;0;1;3;0;4;1;2;3;6;2024-10-04 00:00:00;2;584
1680872;Boyun Eğmeyen Kadınlar;Alfa Yayınları;Bahar Eriş;Kitap;%50 INDIRIM;8;1100.00;1;2;4;1;1;7;0;137.50;139;26776.92;1.52;6.48;890.59;5.25;B_BuyukKazanc;3;23;8;0;34;4;30;8;42;2026-05-01 00:00:00;1;10
1570876;Bir Karanlık Pencere;Olimpos Yayınları;Rachel Gillig;Kitap;%50 INDIRIM;4;1100.00;0;3;1;0;0;3;1;275.00;25;6425.00;0.27;3.73;1024.65;14.60;B_BuyukKazanc;1;0;1;0;2;1;3;2;6;2025-09-12 00:00:00;1;241
1713280;2026 MEB AGS Tamamı Çözümlü Türkiye Geneli 1-2-3 (3`lü Deneme Seti);Pegem Akademi Yayıncılık;Kolektif;Akademi;%50 INDIRIM;8;1100.00;4;0;2;2;2;3;3;137.50;0;0.00;0.00;8.00;1100.00;NULL;A_SafStokTahliyesi;1;7;0;0;8;3;10;3;16;NULL;0;9999
490656;Kurtuluş Projesi;İthaki Yayınları;Andy Weir;Kitap;%50 INDIRIM;5;1100.00;0;2;3;0;2;1;2;220.00;37;12384.57;0.41;4.60;1010.90;12.33;B_BuyukKazanc;0;2;1;0;3;2;3;3;8;2026-03-04 00:00:00;1;68
226884;Sultanı Öldürmek;Yapı Kredi Yayınları;Ahmet Ümit;Kitap;%50 INDIRIM;4;1100.00;1;0;1;2;2;2;0;275.00;76;28157.77;0.83;3.17;870.93;4.80;C_OrtaKazanc;3;8;5;0;16;5;10;5;20;2026-03-05 00:00:00;1;67
625859;İhyau Ulumid`d-Din Tercümesi Küçük Boy 8 Kitap Takım;Kampanya Kitapları - Erkam;İmam Gazali;Kitap;%50 INDIRIM;1;1100.00;0;0;1;0;1;0;0;1100.00;0;0.00;0.00;1.00;1100.00;NULL;A_SafStokTahliyesi;0;0;0;0;0;1;0;0;1;2024-10-15 00:00:00;1;573
111566;Tarihi Hoşça Kal Lokantası;Doğan Kitap;Şermin Yaşar;Kitap;%50 INDIRIM;8;1100.00;0;3;4;1;1;5;2;137.50;98;15831.57;1.07;6.93;952.33;7.45;B_BuyukKazanc;7;7;8;0;22;8;12;10;30;2026-03-05 00:00:00;1;67
1660798;Bülbül;Doğan Kitap;Kristin Hannah;Kitap;%50 INDIRIM;4;1100.00;0;0;3;1;1;3;0;275.00;41;15743.31;0.45;3.55;976.53;8.90;B_BuyukKazanc;1;2;3;0;6;2;5;3;10;2026-04-21 00:00:00;7;20
1641122;Platon: Toplu Eserleri 2. Cilt;Say Yayınları;Platon;Kitap;%50 INDIRIM;2;1100.00;0;0;1;1;1;1;0;550.00;1;806.97;0.01;1.99;1093.95;182.52;B_BuyukKazanc;0;0;0;0;0;1;1;0;2;2025-09-12 00:00:00;1;241
1544705;Icardi - Sahanın Yıldızları;Parodi Yayınları;Ahmet Koyuncu;Çocuk Kitabı;%50 INDIRIM;11;1099.45;3;4;1;3;1;5;5;99.95;130;15852.34;1.42;9.58;957.02;7.72;B_BuyukKazanc;15;7;3;0;25;16;12;8;36;2026-04-20 00:00:00;4;21
1687639;Kırık İnci Serisi - 2 Kitap Hediyeli Kutu;İndigo Kitap;Ceren Melek;Kitap;%50 INDIRIM;2;1099.00;0;0;2;0;0;0;2;549.50;28;21246.40;0.31;1.69;930.30;6.52;B_BuyukKazanc;2;5;3;0;10;2;5;5;12;2026-05-06 00:00:00;2;5
1647159;2026 KPSS Genel Yetenek Genel Kültür Ortaöğretim - Ön Lisans Memur Ol Soru Banka;Yediiklim Yayınları;Kollektif;Akademi;%50 INDIRIM;4;1098.00;0;0;1;3;2;2;0;274.50;104;39257.41;1.14;2.86;785.07;3.51;C_OrtaKazanc;5;1;6;0;12;7;3;6;16;2025-10-23 00:00:00;1;200
1645739;Lilith`in Gözyaşları;Lapis Kitap;Anna Tsintsadze;Kitap;%50 INDIRIM;4;1098.00;1;1;0;2;2;0;2;274.50;183;76066.62;2.01;2.00;547.63;1.99;D_SinirToreni;9;12;23;0;44;11;12;25;48;2026-05-06 00:00:00;3;5
1646253;LGS PÜF Paragraf 30x15 Deneme;IQ Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;4;1098.00;0;1;2;1;2;2;0;274.50;201;77822.94;2.20;1.80;493.28;1.82;D_SinirToreni;4;4;8;0;16;6;6;8;20;2026-02-26 00:00:00;1;74
1529602;Coğrafyanın Kodları Türkiye Haritaları Çalışma Defteri (Tüm Sınavlar İçin);KR Akademi Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;11;1094.50;1;3;5;2;7;4;0;99.50;350;67715.08;3.84;7.16;712.82;2.87;C_OrtaKazanc;1;7;3;0;11;8;11;3;22;2026-02-13 00:00:00;1;87
1697265;AYT Fizik Video Çözümlü 20 Deneme;Ertan Sinan Şahin Yayınları;Ertan Sinan Şahin;Hazırlık Kitapları;%50 INDIRIM;11;1094.50;3;2;3;3;2;8;1;99.50;131;24429.00;1.44;9.56;951.62;7.66;B_BuyukKazanc;0;16;8;0;24;2;24;9;35;2026-03-18 00:00:00;12;54
547861;İlkeler;Pegasus Yayınları;Ray Dalio;Kitap;%50 INDIRIM;3;1093.50;1;0;1;1;1;1;1;364.50;24;14470.89;0.26;2.74;997.64;11.41;B_BuyukKazanc;0;2;2;0;4;1;3;3;7;2024-12-26 00:00:00;1;501
26118;Günler Akıp Giderken - Bir Genç Kızın Gizli Defteri 8;Artemis Yayınları;İpek Ongun;Çocuk Kitabı;%50 INDIRIM;4;1090.00;0;1;2;1;2;1;1;272.50;35;12608.56;0.38;3.62;985.36;10.43;B_BuyukKazanc;8;3;5;0;16;10;4;6;20;2025-12-06 00:00:00;1;156
36048;Kur`an-ı Kerim Satır Arası Transkript ve Tecvid İle Türkçe Kelime Okunuşlu (Rahl;Seda Yayınları;Elmalılı Muhammed Hamdi Yazır;Kitap;%50 INDIRIM;3;1087.50;0;1;2;0;2;0;1;362.50;86;28610.00;0.94;2.06;746.03;3.18;C_OrtaKazanc;22;3;9;0;34;24;3;10;37;2026-03-14 00:00:00;16;58
1659060;Tüm Adaylar İçin Taktiklerle Temel Problemler Konu Anlatımlı Soru Bankası;Yargı Yayınevi;İlyas Güneş;Hazırlık Kitapları;%50 INDIRIM;7;1085.00;3;2;2;0;5;1;1;155.00;102;22458.94;1.12;5.88;911.71;6.26;B_BuyukKazanc;8;1;1;0;10;13;2;2;17;2026-02-13 00:00:00;1;87
261372;Tek Adam 3 Cilt Takım (Büyük Boy);Remzi Kitabevi;Şevket Süreyya Aydemir;Kitap;%50 INDIRIM;1;1080.00;0;0;0;1;1;0;0;1080.00;0;0.00;0.00;1.00;1080.00;NULL;A_SafStokTahliyesi;1;0;2;0;3;2;0;2;4;2025-01-09 00:00:00;1;487
1686210;LGS 8. Sınıf Fen Bilimleri 15’li Deneme;Gizli Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;9;1080.00;4;0;3;2;0;9;0;120.00;20;4207.69;0.22;8.78;1053.72;41.06;B_BuyukKazanc;2;11;3;0;16;2;20;3;25;NULL;0;9999
495022;Bozkurtlar;Ötüken Neşriyat;Hüseyin Nihal Atsız;Kitap;%50 INDIRIM;4;1080.00;0;1;3;0;0;3;1;270.00;108;36954.24;1.18;2.82;760.32;3.38;C_OrtaKazanc;7;0;16;0;23;7;3;17;27;2026-01-08 00:00:00;1;123
1698900;Öz Saygı Dersleri;Timaş Yayınları;Yoon Hong Gyun;Kitap;%50 INDIRIM;6;1080.00;0;2;2;2;2;0;4;180.00;96;26764.91;1.05;4.95;890.64;5.70;B_BuyukKazanc;1;1;4;0;6;3;1;8;12;2026-03-18 00:00:00;63;54
563427;Jujutsu Kaisen 2. Cilt;Gerekli Şeyler Yayıncılık;Gege Akutami;Çocuk Kitabı;%50 INDIRIM;9;1080.00;2;1;4;2;4;3;2;120.00;437;59553.01;4.79;4.21;505.32;1.88;D_SinirToreni;15;5;14;0;34;19;8;16;43;2026-03-03 00:00:00;1;69
1547233;8. Sınıf Paragraf A Soru Bankası;Fenomen Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;4;1080.00;1;0;2;1;1;3;0;270.00;554;222064.67;6.07;-2.07;-559.17;0.66;F_BuyukKayip;16;18;21;0;55;17;21;21;59;2025-10-22 00:00:00;1;201
11531;Cevdet Bey ve Oğulları;Yapı Kredi Yayınları;Orhan Pamuk;Kitap;%50 INDIRIM;3;1080.00;0;1;1;1;1;2;0;360.00;57;24117.02;0.62;2.38;855.00;4.80;C_OrtaKazanc;4;12;3;0;19;5;14;3;22;2026-03-05 00:00:00;1;67
645540;Jujutsu Kaisen 4. Cilt;Gerekli Şeyler Yayıncılık;Gege Akutami;Çocuk Kitabı;%50 INDIRIM;9;1080.00;0;2;5;2;4;1;4;120.00;296;42947.44;3.24;5.76;690.72;2.77;C_OrtaKazanc;13;7;7;0;27;17;8;11;36;2026-03-05 00:00:00;5;67
1590326;AYT Biyoloji 25`li Deneme;Apotemi Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;8;1076.00;1;3;4;0;3;1;4;134.50;98;17929.66;1.07;6.93;931.55;7.45;B_BuyukKazanc;7;12;2;0;21;10;13;6;29;2026-01-23 00:00:00;100;108
1579802;AYT Türk Dili ve Edebiyatı 25 x 24 Branş Denemeleri;Bilgi Sarmal Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;8;1076.00;0;3;4;1;3;3;2;134.50;229;46073.49;2.51;5.49;738.41;3.19;C_OrtaKazanc;21;18;20;0;59;24;21;22;67;2026-04-28 00:00:00;1;13
1538632;Feyzü`l Furkan Kur`ân-ı Kerîm ve Tefsirli Meali (Büyük Boy - Mushaf ve Meal - Ci;Server Yayınları;Hasan Tahsin Feyizli;Kitap;%50 INDIRIM;1;1075.00;0;0;1;0;1;0;0;1075.00;6;10170.03;0.07;0.93;1004.05;15.21;B_BuyukKazanc;1;1;2;0;4;2;1;2;5;2025-09-12 00:00:00;1;241
1538631;Feyzü`l Furkan Kur`ân-ı Kerîm ve Tefsirli Meali (Büyük Boy - Mushaf ve Meal - Ci;Server Yayınları;Hasan Tahsin Feyizli;Kitap;%50 INDIRIM;1;1075.00;0;0;1;0;0;0;1;1075.00;0;0.00;0.00;1.00;1075.00;NULL;A_SafStokTahliyesi;1;0;0;0;1;1;0;1;2;2025-09-12 00:00:00;1;241
1630865;"2026 KPSS Orta Öğretim Genel Yetenek Genel Kültür Konu Anlatımlı Modüler Set (6 ";Pegem Akademi Yayıncılık;"Komisyon ";Akademi;%50 INDIRIM;1;1075.00;0;1;0;0;0;0;1;1075.00;8;13821.63;0.09;0.91;980.40;11.41;B_BuyukKazanc;2;2;0;0;4;2;2;1;5;2025-08-12 00:00:00;1;272
1643394;Emanet;İnkılap Kitabevi;Bige Güven Kızılay;Kitap;%50 INDIRIM;3;1072.50;2;0;1;0;0;2;1;357.50;15;7296.39;0.16;2.84;1013.87;18.25;B_BuyukKazanc;1;0;1;0;2;1;2;2;5;2026-05-05 00:00:00;1;6
432537;Oxford English Grammar Course Basic Student`s Book with Key;Oxford University Press;Catherine Walter;Akademi;%50 INDIRIM;1;1067.00;1;0;0;0;0;1;0;1067.00;2;4268.00;0.02;0.98;1043.53;45.63;B_BuyukKazanc;2;0;1;0;3;2;1;1;4;NULL;0;9999
179065;Babil’in En Zengin Adamı;Butik Yayınları;George S. Clason;Kitap;%50 INDIRIM;6;1065.00;0;2;3;1;1;4;1;177.50;249;69667.17;2.73;3.27;580.60;2.20;C_OrtaKazanc;11;44;51;0;106;12;48;52;112;2025-12-03 00:00:00;1;159
1619012;Krallar Karması TYT 8 li Denemeleri;Krallar Karması;Kollektif;Hazırlık Kitapları;%50 INDIRIM;5;1062.50;1;0;3;1;1;3;1;212.50;204;65845.01;2.24;2.76;587.35;2.24;C_OrtaKazanc;12;13;5;0;30;13;16;6;35;2026-04-08 00:00:00;1;33
58981;İncir Kuşları;Alfa Yayınları;Sinan Akyüz;Kitap;%50 INDIRIM;5;1062.50;2;0;1;2;1;1;3;212.50;159;46228.57;1.74;3.26;692.33;2.87;C_OrtaKazanc;1;5;2;0;8;2;6;5;13;2026-04-20 00:00:00;33;21
1646779;Zorlu Sınavlar Sırfısıldayan 2;Genç Timaş;Jordan Lees;Çocuk Kitabı;%50 INDIRIM;5;1062.50;1;0;0;4;1;2;2;212.50;226;63309.33;2.48;2.52;536.14;2.02;C_OrtaKazanc;7;9;1;0;17;8;11;3;22;2026-05-08 00:00:00;3;3
9197;PSİKİYATRİST;Pegasus Yayınları;Wulf Dorn;Kitap;%50 INDIRIM;5;1062.50;1;0;2;2;0;3;2;212.50;66;21683.18;0.72;4.28;908.86;6.91;B_BuyukKazanc;2;12;12;0;26;2;15;14;31;2025-04-08 00:00:00;4;398
1684646;Fenomen Çocuk 2 Tüm Dersler Çözümlü Soru Bankası;Kurmay Yayınları;Kolektif;Hazırlık Kitapları;%50 INDIRIM;4;1060.00;0;1;1;2;1;2;1;265.00;40;18047.50;0.44;3.56;943.93;9.13;B_BuyukKazanc;5;4;3;0;12;6;6;4;16;NULL;0;9999
138506;Hamilelik ve Doğum;Destek Yayınları;Banu Çiftçi;Kitap;%50 INDIRIM;2;1060.00;0;1;0;1;0;1;1;530.00;15;10962.31;0.16;1.84;973.08;12.17;B_BuyukKazanc;4;1;3;0;8;4;2;4;10;2025-02-03 00:00:00;14;462
1697968;Fırtına Zamanı 1;Vera Kitap;DuruMavii;Kitap;%50 INDIRIM;4;1058.00;1;0;1;2;1;0;3;264.50;68;30962.81;0.75;3.26;860.95;5.37;B_BuyukKazanc;3;9;9;0;21;4;9;12;25;2026-05-04 00:00:00;1;7
545645;Trigonometri Matematik;Apotemi Yayınları;Barış Şahbaz;Hazırlık Kitapları;%50 INDIRIM;8;1056.17;1;3;3;1;3;5;0;132.02;1028;227163.82;11.27;-3.27;-431.18;0.71;F_BuyukKayip;15;0;10;0;25;18;5;10;33;2026-02-23 00:00:00;1;77
1684770;Güzel Çirkin;Yabancı Yayınları;Alice Feeney;Kitap;%50 INDIRIM;7;1050.00;2;1;4;0;0;6;1;150.00;175;39095.86;1.92;5.08;762.30;3.65;C_OrtaKazanc;4;35;17;0;56;4;41;18;63;2026-05-08 00:00:00;3;3
183188;Ressamlar Yaşamları ve Eserleri;Alfa Yayınları;Kolektif;Kitap;%50 INDIRIM;1;1050.00;0;1;0;0;0;1;0;1050.00;6;9097.29;0.07;0.93;980.70;15.21;B_BuyukKazanc;1;1;2;0;4;1;2;2;5;2025-09-12 00:00:00;3;241
1683581;2026 7. Sınıf hashtag Kazanım Değerlendirme Sınavı 6lı Sarmal Deneme Paketi Çözü;Karakutu Yayın;Kolektif;Hazırlık Kitapları;%50 INDIRIM;7;1050.00;3;1;3;0;3;2;2;150.00;61;14958.20;0.67;6.33;949.80;10.47;B_BuyukKazanc;0;5;3;0;8;3;7;5;15;NULL;0;9999
1651777;İçimdeki Hayal;Genç Timaş;Sharon M. Draper;Çocuk Kitabı;%50 INDIRIM;7;1050.00;1;1;3;2;1;4;2;150.00;1046;205502.97;11.46;-4.46;-669.45;0.61;F_BuyukKayip;17;12;12;0;41;18;16;14;48;2026-01-27 00:00:00;5;104
1589613;Ayı Dönüyor;Genç Timaş;Hannah Gold;Çocuk Kitabı;%50 INDIRIM;7;1050.00;0;2;2;3;1;3;3;150.00;421;85849.16;4.61;2.39;357.90;1.52;D_SinirToreni;33;13;12;0;58;34;16;15;65;2026-05-08 00:00:00;3;3
159759;Dinozor Çağı Seti (10 Kitap Takım);Damla Yayınevi;Kolektif;Çocuk Kitabı;%50 INDIRIM;6;1050.00;2;1;1;2;2;1;3;175.00;47;9353.00;0.52;5.49;959.88;11.65;B_BuyukKazanc;4;5;2;0;11;6;6;5;17;2024-06-27 00:00:00;1;683
22308;Kayıp Zamanın İzinde (Özel Kutulu, 2 Cilt Takım);Yapı Kredi Yayınları;Marcel Proust;Kitap;%50 INDIRIM;1;1050.00;0;0;0;1;0;0;1;1050.00;7;12588.57;0.08;0.92;969.15;13.04;B_BuyukKazanc;2;2;3;0;7;2;2;4;8;2025-10-31 00:00:00;1;192
